Id,Expected
5026b3550534bca540e24f489284b8e6_0,533096 20 533146 25 534376 20 534426 25 535656 20 535706 25 536936 20 536986 25 538186 110 539466 110 540746 110 542026 110 543286 135 544566 135 545846 135 547126 135 548401 145 549681 145 550961 145 552241 150 553521 150 554801 150 556081 150 557356 160 558636 160 559916 160 561196 160 562471 165 563751 165 565031 165 566311 165 567591 170 568871 170 570151 170 571431 170 572706 175 573986 175 575266 175 576546 175 577821 180 579101 180 580381 180 581661 180 582941 185 584221 185 585501 185 586781 185 588056 200 589336 200 590616 200 591896 200 593171 210 594451 210 595731 210 597011 215 598291 215 599571 215 600851 215 602126 220 603406 220 604686 220 605966 220 607246 225 608526 225 609806 225 611086 225 612361 230 612606 5 613641 230 613886 5 614921 230 615166 5 616201 230 616446 5 617481 235 617721 20 618761 235 619001 20 620041 235 620281 20 621321 235 621561 20 622596 265 623876 265 625156 265 626436 265 627716 265 628996 265 630276 265 631556 265 632831 270 634111 270 635391 270 636671 275 637951 275 639231 275 640511 275 641786 280 643066 280 644346 280 645626 280 646906 280 648186 280 649466 280 650746 280 652026 280 653306 280 654586 280 655866 280 657141 285 658421 285 659701 285 660981 285 662261 285 663541 285 664821 285 666101 285 667381 285 668661 285 669941 285 671221 285 672501 285 673781 285 675061 285 676341 285 677616 295 678896 295 680176 295 681456 295 682736 295 684016 295 685296 295 686576 300 687856 300 689136 300 690416 300 691696 300 692976 300 694256 300 695536 300 696811 305 698091 305 699371 305 700651 305 701931 305 703211 305 704491 305 705771 305 707051 300 708331 300 709611 300 710891 300 712171 300 713451 300 714731 300 716011 300 717286 310 718566 310 719846 310 721126 310 722406 310 723686 310 724966 310 726246 310 727526 310 728806 310 730086 310 731366 310 732646 310 733926 310 735206 310 736486 310 737766 310 739046 310 740326 310 741611 310 742891 310 744171 310 745451 310 746731 310 748011 310 749291 310 750571 310 751851 310 753131 310 754411 310 755691 310 756976 310 758256 310 759536 310 760816 310 762096 310 763376 310 764656 310 765936 310 767216 310 768496 310 769776 310 771061 305 772341 305 773621 305 774901 305 776181 305 777461 305 778741 305 780021 305 781301 305 782581 305 783861 305 785141 305 786421 305 787701 305 788981 305 790261 305 791541 305 792821 305 794101 305 795381 305 796666 300 797946 300 799226 300 800506 300 801786 295 803066 295 804346 295 805626 295 806911 285 808191 285 809471 285 810751 285 812031 285 813311 285 814591 285 815876 220 816106 45 817156 220 817386 45 818436 220 818666 45 819716 220 819946 45 820996 215 821231 40 822276 215 822511 40 823556 215 823791 40 824836 215 825071 40 826116 215 826351 35 827396 215 827631 35 828676 215 828911 35 829956 215 830191 35 831241 205 831471 35 832521 205 832751 35 833801 205 834031 35 835081 205 835311 35 836361 205 836591 30 837641 205 837871 30 838921 205 839151 30 840201 205 840431 30 841486 200 841706 30 842766 200 842986 30 844046 200 844266 30 845326 200 845546 30 846606 195 846826 30 847886 195 848106 30 849166 195 849386 30 850446 195 850666 30 851731 185 851946 25 853011 185 853226 25 854291 185 854506 25 855571 185 855786 25 856851 185 857071 10 858131 185 858351 10 859411 185 859631 10 860696 175 861976 175 863256 175 864536 175 865821 165 867101 165 868381 165 869661 165 870946 160 872226 160 873506 160 874786 160 876071 150 877351 150 878631 150 879911 150 881201 135 882481 135 883761 135 885041 135 886326 125 887606 125 888886 125 890166 125 891451 115 892731 115 894011 115 895291 115 896576 105 897856 105 899136 105 900426 30 900496 10 901706 30 901776 10 902986 30 903056 10 904266 30 904336 10
5026b3550534bca540e24f489284b8e6_1,
50534bca540e24f489284b8e6953ad88_0,343511 30 344791 30 346071 30 347351 30 348626 45 349906 45 351186 45 352466 45 353731 70 355011 70 356291 70 357571 70 358836 90 360116 90 361396 90 362676 90 363946 110 365226 110 366506 110 367786 110 369061 125 370341 125 371621 125 372901 125 374176 135 375456 135 376736 135 378011 150 379291 150 380571 150 381851 150 383126 165 384406 165 385686 165 386966 165 388246 175 389526 175 390806 175 392086 175 393361 185 394641 185 395921 185 397201 185 398481 190 399761 190 401041 190 402321 190 403596 195 404876 195 406156 195 407436 195 408716 200 409996 200 411276 200 412556 200 413831 210 415111 210 416391 210 417671 210 418951 210 420231 210 421511 210 422791 215 424071 215 425351 215 426631 215 427906 220 429186 220 430466 220 431746 220 433026 225 434306 225 435586 225 436866 225 438146 225 439426 225 440706 225 441986 225 443266 230 444546 230 445826 230 447106 230 448381 235 449661 235 450941 235 452221 235 453501 240 454781 240 456061 240 457341 240 458621 245 459901 245 461181 245 462461 250 463741 250 465021 250 466301 250 467581 255 468861 255 470141 255 471421 255 472701 260 473981 260 475261 260 476541 260 477821 270 479101 270 480381 270 481661 270 482941 280 484221 280 485501 280 486781 280 488056 290 489336 290 490616 290 491896 290 493176 295 494456 295 495736 295 497016 295 498296 300 499576 300 500856 300 502136 300 503416 305 504696 305 505976 305 507256 310 508536 310 509816 310 511096 310 512376 315 513656 315 514936 315 516216 315 517496 320 518776 320 520056 320 521336 320 522616 320 523896 320 525176 320 526456 320 527736 325 529016 325 530296 325 531576 325 532856 325 534136 325 535416 325 536696 325 537976 325 539256 325 540536 325 541816 325 543091 335 544371 335 545651 335 546931 335 548206 340 549486 340 550766 340 552046 340 553326 340 554606 340 555886 340 557166 340 558446 340 559726 340 561006 340 562291 335 563571 335 564851 335 566131 335 567411 335 568691 335 569971 335 571251 335 572536 325 573816 325 575096 325 576376 325 577656 320 578936 320 580216 320 581496 320 582781 315 584061 315 585341 315 586621 315 587901 310 589181 310 590461 310 591741 310 593021 310 594301 310 595581 310 596866 305 598146 305 599426 305 600706 305 601991 300 603271 300 604551 300 605831 300 607111 300 608391 300 609671 300 610951 300 612236 295 613516 295 614796 295 616076 295 617361 290 618641 290 619921 290 621201 290 622481 290 623761 290 625041 290 626321 290 627606 290 628886 290 630166 290 631446 290 632731 285 634011 285 635291 285 636571 280 637851 280 639131 280 640411 280 641696 270 642976 270 644256 270 645536 270 646816 270 648096 270 649376 270 650656 270 651941 270 653221 270 654501 270 655781 270 657061 270 658341 270 659621 270 660901 270 662186 270 663466 270 664746 270 666026 270 667306 275 668586 275 669866 275 671146 275 672431 275 673711 275 674991 275 676271 275 677551 5 677566 270 678831 5 678846 270 680111 5 680126 270 681416 265 682696 265 683976 265 685256 265 686546 260 687826 260 689106 260 690386 260 691671 255 692951 255 694231 255 695511 255 696796 250 698076 250 699356 250 700636 250 701921 245 703201 245 704481 245 705761 245 707041 250 708321 250 709601 250 710881 250 712166 245 713446 245 714726 245 716006 245 717286 245 718566 245 719846 245 721126 245 722411 240 723691 240 724971 240 726251 240 727531 240 728811 240 730091 240 731376 240 732656 240 733936 240 735216 240 736496 240 737776 240 739056 240 740336 240 741616 240 742896 240 744176 240 745456 240 746741 230 748021 230 749301 230 750581 230 751861 230 753141 230 754421 230 755701 230 756986 225 758266 225 759546 225 760826 225 762106 225 763386 225 764666 225 765946 225 767231 220 768511 220 769791 220 771076 210 772356 210 773636 210 774916 210 776201 205 777481 205 778761 205 780041 205 781321 200 782601 200 783881 200 785161 200 786446 190 787726 190 789006 190 790286 190 791566 185 792846 185 794126 185 795406 185 796686 180 797966 180 799246 180 800526 180 801811 165 803091 165 804371 165 805651 165 806931 160 808211 160 809491 160 810771 160 812056 150 813336 150 814616 150 815901 145 817181 145 818461 145 819741 145 821031 130 822311 130 823591 130 824871 130 826171 105 827451 105 828731 105 830011 105 831311 65 832591 65 833871 65 835151 65 836446 30 837726 30 839006 30 840286 30
50534bca540e24f489284b8e6953ad88_1,
54ba59c7de13a35276a476420655433a_0,
54ba59c7de13a35276a476420655433a_1,522691 25 523971 25 525251 25 526531 25 527801 45 529081 45 530361 45 531641 45 532916 55 534196 55 535476 55 536756 55 538036 55 539316 55 540596 55 541876 55 543151 65 544431 65 545711 65 546991 65 548271 65 549551 65 550831 65 552111 65 553391 65 554671 65 555951 65 557231 70 558511 70 559791 70 561071 70 562351 70 563631 70 564911 70 566191 70 567466 75 568746 75 570026 75 571306 75 572586 75 573866 75 575146 75 576426 75 577706 75 578986 75 580266 75 581541 80 582821 80 584101 80 585381 80 586661 85 587941 85 589221 85 590501 85 591776 90 593056 90 594336 90 595616 90 596896 90 598176 90 599456 90 600736 90 602016 90 603296 90 604576 90 605856 90 607136 90 608416 90 609696 90 610976 90 612256 90 613536 90 614816 90 616096 90 617376 90 618656 90 619936 90 621216 90 622496 90 623776 90 625056 90 626336 90 627616 90 628896 90 630176 90 631456 90 632736 90 634016 90 635296 90 636576 90 637856 90 639136 90 640416 90 641696 90 642976 90 644256 90 645536 90 646816 90 648096 90 649376 90 650656 90 651936 90 653216 90 654496 90 655776 90 657056 90 658336 90 659621 80 660901 80 662181 80 663461 80 664741 80 666021 80 667301 80 668581 80 669861 80 671141 80 672421 80 673701 80 674986 75 676266 75 677546 75 678826 75 680106 75 681386 75 682666 75 683951 70 685231 70 686511 70 687791 70 689071 70 690351 70 691631 70 692911 70 694191 65 695471 65 696751 65 698031 65 699316 60 700596 60 701876 60 703156 60 704441 55 705721 55 707001 55 708281 55 709561 55 710841 55 712121 55 713406 50 714686 50 715966 50 717246 50 718526 50 719806 50 721086 50 722366 50 723651 45 724931 45 726211 45 727491 45 728776 40 730056 40 731336 40 732616 40 733896 40 735176 40 736456 40 737741 35 739021 35 740301 35 741581 35 742866 30 744146 30 745426 30 746706 30 747991 20 749271 20 750551 20 751831 20
559c7e610b1531871f2fd85a04faeeb2_0,686831 35 688111 35 689391 35 690671 35 691936 60 693216 60 694496 60 695776 60 697046 80 698326 80 699606 80 700886 80 702156 95 703436 95 704716 95 705996 95 707271 105 708551 105 709831 105 711111 105 712381 120 713661 120 714941 120 716221 120 717496 130 718776 130 720056 130 721336 130 722611 140 723891 140 725171 140 726446 145 727726 145 729006 145 730286 145 731561 150 732841 150 734121 150 735401 150 736681 155 737961 155 739241 155 740521 155 741796 160 743076 160 744356 160 745636 160 746916 160 748196 160 749476 160 750756 160 752031 165 753311 165 754591 165 755871 165 757146 170 758426 170 759706 170 760986 170 762266 170 763546 170 764826 170 766106 170 767386 170 768666 170 769946 170 771221 175 772501 175 773781 175 775061 175 776341 175 777621 175 778901 175 780181 175 781456 180 782736 180 784016 180 785296 180 786576 180 787856 180 789136 180 790416 180 791696 180 792976 180 794256 180 795536 180 796816 175 798096 175 799376 175 800656 175 801931 180 803211 180 804491 180 805771 180 807051 180 808331 180 809611 180 810891 180 812166 185 813446 185 814726 185 816006 180 817286 180 818566 180 819846 180 821126 180 822406 180 823686 180 824966 180 826246 180 827526 180 828806 180 830086 180 831361 185 832641 185 833921 185 835201 185 836481 180 837761 180 839041 180 840321 180 841596 185 842876 185 844156 185 845436 185 846716 185 847996 185 849276 185 850556 185 851836 185 853116 185 854396 185 855676 185 856956 185 858236 185 859516 185 860796 180 862076 180 863356 180 864636 180 865916 180 867196 180 868476 180 869756 180 871036 180 872316 180 873596 180 874876 180 876156 175 877436 175 878716 175 879996 175 881276 175 882556 175 883836 175 885116 175 886401 170 887681 170 888961 170 890241 170 891521 165 892801 165 894081 165 895361 165 896641 165 897921 165 899201 165 900481 160 901761 160 903041 160 904321 160 905606 150 906886 150 908166 150 909446 150 910726 150 912006 150 913286 150 914566 150 915846 145 917126 145 918406 145 919686 145 920971 135 922251 135 923531 135 924811 135 926096 125 927376 125 928656 125 929936 125 931221 115 932501 115 933781 115 935061 115 936341 115 937621 115 938901 115 940181 115 941466 100 942746 100 944026 100 945316 85 946596 85 947876 85 949156 85 950441 65 951721 65 953001 65 954281 65 955571 40 956851 40 958131 40 959411 40
559c7e610b1531871f2fd85a04faeeb2_1,
5664c1711b62f15ec83b97bb11e8e0c4_0,458511 15 459791 15 461071 15 462346 40 463626 40 464906 40 466186 40 467461 50 468741 50 470021 50 471301 50 472581 55 473861 55 475141 55 476421 55 477696 65 478976 65 480256 65 481536 65 482816 70 484096 70 485376 70 486656 70 487931 75 489211 75 490491 75 491771 75 493051 80 494331 80 495611 80 496891 80 498166 90 499446 90 500726 90 502006 90 503281 95 504561 95 505841 95 507121 100 508401 100 509681 100 510961 100 512241 105 513521 105 514801 105 516081 105 517356 110 518636 110 519916 110 521196 110 522476 115 523756 115 525036 115 526316 115 527596 120 528876 120 530156 120 531436 120 532716 120 533996 120 535276 120 536556 120 537836 125 539116 125 540396 125 541676 125 542951 130 544231 130 545511 130 546791 130 548071 130 549351 130 550631 130 551911 135 553191 135 554471 135 555751 135 557031 135 558311 135 559591 135 560871 135 562151 135 563431 135 564711 135 565991 135 567271 140 568551 140 569831 140 571111 140 572391 140 573671 140 574951 140 576231 140 577516 135 578796 135 580076 135 581356 135 582636 140 583916 140 585196 140 586476 140 587756 140 589036 140 590316 140 591596 140 592876 140 594156 140 595436 140 596721 140 598001 140 599281 140 600561 140 601841 140 603121 140 604401 140 605681 140 606961 140 608241 140 609521 140 610801 140 612086 135 613366 135 614646 135 615926 135 617206 140 618486 140 619766 140 621046 140 622326 140 623606 140 624886 140 626166 140 627451 135 628731 135 630011 135 631291 135 632571 135 633851 135 635131 135 636411 135 637691 135 638971 135 640251 135 641536 130 642816 130 644096 130 645376 130 646656 130 647936 130 649216 130 650496 130 651776 130 653056 130 654336 130 655616 130 656901 125 658181 125 659461 125 660741 125 662026 120 663306 120 664586 120 665866 120 667146 120 668426 120 669706 120 670986 120 672271 115 673551 115 674831 115 676111 115 677391 115 678671 115 679951 115 681236 105 682516 105 683796 105 685076 105 686361 100 687641 100 688921 100 690201 100 691481 100 692761 100 694041 100 695321 100 696606 95 697886 95 699166 95 700446 95 701731 90 703011 90 704291 90 705571 90 706856 85 708136 85 709416 85 710696 85 711976 80 713256 80 714536 80 715816 80 717101 75 718381 75 719661 75 720941 75 722226 70 723506 70 724786 70 726076 55 727356 55 728636 55 729916 55 731206 40 732486 40 733766 40 735046 40 736331 35 737611 35 738891 35 740171 35 741456 25 742736 25 744016 25 745296 25 746581 20 747861 20 749141 20 750421 20 751706 10 752986 10 754266 10 755546 10
5664c1711b62f15ec83b97bb11e8e0c4_1,
5a51625559c7e610b1531871f2fd85a0_0,324086 30 325366 30 326646 30 327926 30 329196 45 330476 45 331756 45 333021 70 334301 70 335581 70 336861 70 338126 90 339406 90 340686 90 341966 90 343231 110 344511 110 345791 110 347071 110 348336 125 349616 125 350896 125 352176 125 353446 140 354726 140 356006 140 357286 140 358561 145 359841 145 361121 145 362401 145 363671 155 364951 155 366231 155 367511 155 368791 155 370071 155 371351 155 372631 155 373906 165 375186 165 376466 165 377746 165 379026 165 380306 165 381586 165 382861 170 384141 170 385421 170 386701 170 387981 170 389261 170 390541 170 391821 170 393096 175 394376 175 395656 175 396936 175 398211 180 399491 180 400771 180 402051 180 403326 190 404606 190 405886 190 407166 190 408441 195 409721 195 411001 195 412281 195 413556 200 414836 200 416116 200 417391 210 418671 210 419951 210 421231 210 422511 210 423791 210 425071 210 426351 210 427626 220 428906 220 430186 220 431466 220 432746 220 434026 220 435306 220 436586 220 437866 225 439146 225 440426 225 441706 225 442981 230 444261 230 445541 230 446821 230 448101 235 449381 235 450661 235 451941 235 453221 235 454501 235 455781 235 457061 235 458341 235 459621 235 460901 235 462176 240 463456 240 464736 240 466016 240 467296 240 468576 240 469856 240 471136 240 472416 240 473696 240 474976 240 476256 240 477536 240 478816 240 480096 240 481376 240 482656 240 483936 240 485216 240 486496 240 487776 240 489056 240 490336 240 491616 240 492901 235 494181 235 495461 235 496741 235 498021 235 499301 235 500581 235 501861 235 503141 235 504421 235 505701 235 506986 230 508266 230 509546 230 510826 230 512106 230 513386 230 514666 230 515946 230 517231 225 518511 225 519791 225 521071 225 522351 225 523631 225 524911 225 526191 225 527471 225 528751 225 530031 225 531311 225 532596 220 533876 220 535156 220 536436 220 537716 220 538996 220 540276 220 541556 220 542836 220 544116 220 545396 220 546676 220 547956 220 549236 220 550516 220 551796 220 553076 220 554356 220 555636 220 556916 220 558196 220 559476 220 560756 220 562036 220 563316 220 564596 220 565876 220 567156 215 568436 215 569716 215 570996 215 572276 215 573556 215 574836 215 576116 215 577396 215 578676 215 579956 215 581236 215 582521 210 583801 210 585081 210 586361 210 587641 210 588921 210 590201 210 591481 210 592761 205 594041 205 595321 205 596606 200 597886 200 599166 200 600446 200 601726 200 603006 200 604286 200 605566 200 606851 195 608131 195 609411 195 610691 195 611971 190 613251 190 614531 190 615811 190 617096 185 618376 185 619656 185 620936 185 622216 185 623496 185 624776 185 626056 185 627341 180 628621 180 629901 180 631181 180 632466 170 633746 170 635026 170 636306 170 637586 170 638866 170 640146 170 641431 165 642711 165 643991 165 645271 165 646556 155 647836 155 649116 155 650396 155 651686 145 652966 145 654246 145 655526 145 656816 130 658096 130 659376 130 660656 130 661946 120 663226 120 664506 120 665786 120 667071 110 668351 110 669631 110 670911 110 672201 100 673481 100 674761 100 676041 100 677326 90 678606 90 679886 90 681171 80 682451 80 683731 80 685011 80 686291 75 687571 75 688851 75 690131 75 691416 65 692696 65 693976 65 695256 65 696541 55 697821 55 699101 55 700381 55 701666 45 702946 45 704226 45 705506 45 706791 35 708071 35 709351 35 710631 35 711921 10 713201 10 714481 10 715761 10 770721 5 772001 5 773281 5 774561 5 775836 20 777116 20 778396 20 779676 20 780951 25 782231 25 783511 25 784791 25 786071 20 787351 20 788631 20 789911 20 791191 15 792471 15 793751 15 795031 15
